id,kind,row_id,cluster_id,column,confidence,derivable,default,decision,proposed_value,note
885|Cargo type,fill,885,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
915|Vessel type,fill,915,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
915|Cargo type,fill,915,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
916|Vessel type,fill,916,,Vessel type,G,False,accept,accept,icebreaker,"blank in backend; IGU prints 'Icebreaker' [IGU 2026 Appendix 4 orderbook table, "
916|Status,fill,916,,Status,Y,False,hold,hold,on order,"backend `active`, IGU 2026 still lists the vessel in the orderbook (shipvault le"
916|Delivery year,fill,916,,Delivery year,Y,False,hold,hold,2027,rides with the Status change: IGU orderbook delivery year 2027 (backend 2025) [I
916|Previous delivery year(s),fill,916,,Previous delivery year(s),Y,False,hold,hold,2025,former Delivery year 2025 (now proposed 2027) — decide with the Delivery year li
916|Delivery delayed,fill,916,,Delivery delayed,Y,False,hold,hold,yes,derived: Delivery year 2025 -> 2027 — decide with the Delivery year line
917|Vessel type,fill,917,,Vessel type,G,False,accept,accept,icebreaker,"blank in backend; IGU prints 'Icebreaker' [IGU 2026 Appendix 4 orderbook table, "
917|Status,fill,917,,Status,Y,False,hold,hold,on order,"backend `active`, IGU 2026 still lists the vessel in the orderbook (shipvault le"
917|Delivery year,fill,917,,Delivery year,Y,False,hold,hold,2027,rides with the Status change: IGU orderbook delivery year 2027 (backend 2025) [I
917|Previous delivery year(s),fill,917,,Previous delivery year(s),Y,False,hold,hold,2025,former Delivery year 2025 (now proposed 2027) — decide with the Delivery year li
917|Delivery delayed,fill,917,,Delivery delayed,Y,False,hold,hold,yes,derived: Delivery year 2025 -> 2027 — decide with the Delivery year line
927|Vessel type,fill,927,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
927|Cargo type,fill,927,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
933|Vessel type,fill,933,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
933|Cargo type,fill,933,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
934|Vessel type,fill,934,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
934|Cargo type,fill,934,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
939|Vessel type,fill,939,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
939|Cargo type,fill,939,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
972|Vessel type,fill,972,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
972|Cargo type,fill,972,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
981|Vessel type,fill,981,,Vessel type,G,False,accept,accept,icebreaker,"blank in backend; IGU prints 'Icebreaker' [IGU 2026 Appendix 4 orderbook table, "
981|Status,fill,981,,Status,Y,False,hold,hold,on order,"backend `active`, IGU 2026 still lists the vessel in the orderbook (shipvault le"
981|Delivery year,fill,981,,Delivery year,Y,False,hold,hold,2027,rides with the Status change: IGU orderbook delivery year 2027 (backend 2025) [I
981|Previous delivery year(s),fill,981,,Previous delivery year(s),Y,False,hold,hold,2025,former Delivery year 2025 (now proposed 2027) — decide with the Delivery year li
981|Delivery delayed,fill,981,,Delivery delayed,Y,False,hold,hold,yes,derived: Delivery year 2025 -> 2027 — decide with the Delivery year line
994|Vessel type,fill,994,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
994|Delivery year,fill,994,,Delivery year,G,False,accept,accept,2026,backend 2025 cannot be right — IGU 2026 (fleet at end-2025) still had the vessel
994|Previous delivery year(s),fill,994,,Previous delivery year(s),G,False,accept,accept,2025,former Delivery year 2025 (now proposed 2026) — decide with the Delivery year li
994|Delivery delayed,fill,994,,Delivery delayed,G,False,accept,accept,yes,derived: Delivery year 2025 -> 2026 — decide with the Delivery year line
995|Vessel type,fill,995,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
995|Status,fill,995,,Status,Y,False,hold,accept,on order,"backend `active`, IGU 2026 still lists the vessel in the orderbook (shipvault le"
995|Delivery year,fill,995,,Delivery year,Y,False,hold,accept,2026,rides with the Status change: IGU orderbook delivery year 2026 (backend 2025) [I
995|Previous delivery year(s),fill,995,,Previous delivery year(s),Y,False,hold,accept,2025,former Delivery year 2025 (now proposed 2026) — decide with the Delivery year li
995|Delivery delayed,fill,995,,Delivery delayed,Y,False,hold,accept,yes,derived: Delivery year 2025 -> 2026 — decide with the Delivery year line
996|Vessel type,fill,996,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
996|Delivery year,fill,996,,Delivery year,G,False,accept,accept,2026,backend 2025 cannot be right — IGU 2026 (fleet at end-2025) still had the vessel
996|Previous delivery year(s),fill,996,,Previous delivery year(s),G,False,accept,accept,2025,former Delivery year 2025 (now proposed 2026) — decide with the Delivery year li
996|Delivery delayed,fill,996,,Delivery delayed,G,False,accept,accept,yes,derived: Delivery year 2025 -> 2026 — decide with the Delivery year line
997|Vessel type,fill,997,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
997|Cargo type,fill,997,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
1091|Vessel type,fill,1091,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
1091|Cargo type,fill,1091,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
1096|Vessel type,fill,1096,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
1096|Cargo type,fill,1096,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
1098|Vessel type,fill,1098,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
1098|Cargo type,fill,1098,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
1107|Vessel type,fill,1107,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
1107|Cargo type,fill,1107,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
1111|Vessel type,fill,1111,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
1111|Cargo type,fill,1111,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
1132|Vessel type,fill,1132,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
1132|Cargo type,fill,1132,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
1143|Vessel type,fill,1143,,Vessel type,G,False,accept,accept,icebreaker,"blank in backend; IGU prints 'Icebreaker' [IGU 2026 Appendix 4 orderbook table, "
1143|Status,fill,1143,,Status,Y,False,hold,hold,on order,"backend `active`, IGU 2026 still lists the vessel in the orderbook (shipvault le"
1143|Delivery year,fill,1143,,Delivery year,Y,False,hold,hold,2027,rides with the Status change: IGU orderbook delivery year 2027 (backend 2025) [I
1143|Previous delivery year(s),fill,1143,,Previous delivery year(s),Y,False,hold,hold,2025,former Delivery year 2025 (now proposed 2027) — decide with the Delivery year li
1143|Delivery delayed,fill,1143,,Delivery delayed,Y,False,hold,hold,yes,derived: Delivery year 2025 -> 2027 — decide with the Delivery year line
43|Vessel type,fill,43,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
43|Cargo type,fill,43,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
43|Propulsion type,fill,43,,Propulsion type,G,False,accept,accept,ME-GA,'ME-GI' -> 'ME-GA': IGU changed its own value this edition (IGU 2025: 'ME-GI') [
44|Vessel type,fill,44,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
44|Cargo type,fill,44,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
44|Capacity,fill,44,,Capacity,G,False,accept,accept,174000,200000 -> 174000: IGU changed its own value this edition [IGU 2026 Appendix 3 fl
44|Propulsion type,fill,44,,Propulsion type,G,False,accept,accept,ME-GA,'ME-GI' -> 'ME-GA': IGU changed its own value this edition (IGU 2025: 'ME-GI') [
45|Vessel type,fill,45,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
47|Vessel type,fill,47,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
47|Cargo type,fill,47,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
48|Vessel type,fill,48,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
48|Cargo type,fill,48,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
49|Vessel type,fill,49,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
50|Vessel type,fill,50,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
51|Vessel type,fill,51,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
52|Vessel type,fill,52,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
53|Vessel type,fill,53,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
53|Cargo type,fill,53,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
54|Vessel type,fill,54,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
54|Cargo type,fill,54,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
55|Vessel type,fill,55,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
55|Cargo type,fill,55,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
56|Vessel type,fill,56,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
56|Cargo type,fill,56,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
57|Vessel type,fill,57,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
57|Cargo type,fill,57,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
58|Vessel type,fill,58,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
60|Vessel type,fill,60,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
61|Vessel type,fill,61,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
62|Vessel type,fill,62,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
63|Vessel type,fill,63,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
64|Vessel type,fill,64,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
65|Vessel type,fill,65,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
66|Vessel type,fill,66,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
67|Vessel type,fill,67,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
68|Vessel type,fill,68,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
69|Vessel type,fill,69,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
71|Vessel type,fill,71,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
109|Vessel type,fill,109,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
113|Vessel type,fill,113,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
113|Cargo type,fill,113,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
119|Vessel type,fill,119,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
120|Vessel type,fill,120,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
122|Vessel type,fill,122,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
123|Vessel type,fill,123,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
129|Vessel type,fill,129,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
130|Vessel type,fill,130,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
131|Vessel type,fill,131,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
132|Vessel type,fill,132,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
137|Vessel type,fill,137,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
141|Vessel type,fill,141,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
144|Vessel type,fill,144,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
145|Vessel type,fill,145,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
162|Vessel type,fill,162,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
181|Vessel type,fill,181,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
181|Cargo type,fill,181,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
184|Vessel type,fill,184,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
185|Vessel type,fill,185,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
186|Vessel type,fill,186,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
187|Vessel type,fill,187,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
188|Vessel type,fill,188,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
189|Vessel type,fill,189,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
189|Cargo type,fill,189,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
190|Vessel type,fill,190,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
190|Cargo type,fill,190,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
191|Vessel type,fill,191,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
192|Vessel type,fill,192,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
193|Vessel type,fill,193,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
194|Vessel type,fill,194,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
195|Vessel type,fill,195,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
196|Vessel type,fill,196,,Vessel type,G,False,accept,accept,FSRU,"blank in backend; IGU prints 'FSRU' [IGU 2026 Appendix 4 orderbook table, PDF p."
197|Vessel type,fill,197,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
231|Vessel type,fill,231,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
232|Vessel type,fill,232,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
232|Cargo type,fill,232,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
233|Vessel type,fill,233,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
233|Cargo type,fill,233,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
235|Vessel type,fill,235,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
236|Vessel type,fill,236,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
237|Vessel type,fill,237,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
238|Vessel type,fill,238,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
241|Vessel type,fill,241,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
251|Vessel type,fill,251,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
252|Vessel type,fill,252,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
263|Vessel type,fill,263,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
263|Cargo type,fill,263,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
263|Name,fill,263,,Name,G,False,accept,accept,Fat'h Al Khair,'Hull H1799A' -> 'Fat'h Al Khair': shipvault and marinetraffic.org print the apo
264|Vessel type,fill,264,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
264|Cargo type,fill,264,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
265|Vessel type,fill,265,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
265|Cargo type,fill,265,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
268|Vessel type,fill,268,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
269|Vessel type,fill,269,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
270|Vessel type,fill,270,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
271|Vessel type,fill,271,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
271|Name,fill,271,,Name,G,False,accept,accept,Greenergy Sea,spelling: 'Greenenergy Sea' -> IGU 'Greenergy Sea' [IGU 2026 Appendix 4 orderboo
272|Vessel type,fill,272,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
272|Name,fill,272,,Name,G,False,accept,accept,Greenergy Whale,spelling: 'Greenenergy Whale' -> IGU 'Greenergy Whale' [IGU 2026 Appendix 4 orde
273|Vessel type,fill,273,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
274|Vessel type,fill,274,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
275|Vessel type,fill,275,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
278|Vessel type,fill,278,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
279|Vessel type,fill,279,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
281|Vessel type,fill,281,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
289|Vessel type,fill,289,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
318|Vessel type,fill,318,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
319|Vessel type,fill,319,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
324|Vessel type,fill,324,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
372|Vessel type,fill,372,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
372|Cargo type,fill,372,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
373|Vessel type,fill,373,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
375|Vessel type,fill,375,,Vessel type,G,False,accept,accept,icebreaker,"blank in backend; IGU prints 'Icebreaker' [IGU 2026 Appendix 3 fleet table, PDF "
375|Cargo type,fill,375,,Cargo type,G,False,accept,accept,membrane,blank in backend; IGU prints 'Membrane'; batch 4 (data-fill) proposes the same v
375|Propulsion type,fill,375,,Propulsion type,Y,False,hold,hold,TFDE,'DFDE' -> 'TFDE' per IGU 2026 — TFDE is not a value the backend uses today (DFDE
375|Status,fill,375,,Status,G,False,accept,accept,active,backend `on order`; IGU 2026 lists the vessel in the active fleet table (deliver
375|Delivery year,fill,375,,Delivery year,G,False,accept,accept,2025,backend 2026 -> 2025 (IGU fleet table delivery year) [IGU 2026 Appendix 3 fleet 
384|Vessel type,fill,384,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
386|Vessel type,fill,386,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
476|Vessel type,fill,476,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
515|Vessel type,fill,515,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
516|Vessel type,fill,516,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
517|Vessel type,fill,517,,Vessel type,G,False,accept,accept,conventional,blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 4 orderbook table
674|Vessel type,fill,674,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
674|Cargo type,fill,674,,Cargo type,G,False,accept,accept,membrane,"blank in backend; IGU prints 'Membrane' [IGU 2026 Appendix 3 fleet table, PDF p."
674|Propulsion type,fill,674,,Propulsion type,G,False,accept,accept,X-DF,'ME-GA' -> 'X-DF': IGU changed its own value this edition (IGU 2025: 'ME-GA') [I
708|Vessel type,fill,708,,Vessel type,G,False,accept,accept,conventional,"blank in backend; IGU prints 'Conventional' [IGU 2026 Appendix 3 fleet table, PD"
