status,sheet_row,row_id,column,accepted_value,backend_value
landed,785,371,Vessel type [ref],,
landed,785,371,Cargo type,,
landed,785,371,Cargo type [ref],,
landed,785,371,Propulsion type,,
landed,785,371,Propulsion type [ref],,
landed,786,432,Vessel type,,
landed,786,432,Vessel type [ref],,
landed,786,432,Delivery year,,
landed,786,432,Delivery year [ref],,
landed,786,432,Previous delivery year(s),,
landed,786,432,Previous delivery year(s) [ref],,
landed,786,432,Delivery delayed,,
landed,787,445,Vessel type,,
landed,787,445,Vessel type [ref],,
landed,787,445,Delivery year,,
landed,787,445,Delivery year [ref],,
landed,787,445,Previous delivery year(s),,
landed,787,445,Previous delivery year(s) [ref],,
landed,787,445,Delivery delayed,,
landed,788,482,Vessel type,,
landed,788,482,Vessel type [ref],,
landed,788,482,Cargo type,,
landed,788,482,Cargo type [ref],,
landed,788,482,Propulsion type,,
landed,788,482,Propulsion type [ref],,
landed,789,483,Vessel type,,
landed,789,483,Vessel type [ref],,
landed,789,483,Cargo type,,
landed,789,483,Cargo type [ref],,
landed,789,483,Propulsion type,,
landed,789,483,Propulsion type [ref],,
landed,790,488,Vessel type,,
landed,790,488,Vessel type [ref],,
landed,790,488,Name,,
landed,790,488,Name [ref],,
landed,790,488,Delivery year,,
landed,790,488,Delivery year [ref],,
landed,790,488,Previous delivery year(s),,
landed,790,488,Previous delivery year(s) [ref],,
landed,790,488,Delivery delayed,,
landed,791,612,Vessel type,,
landed,791,612,Vessel type [ref],,
landed,791,612,Cargo type,,
landed,791,612,Cargo type [ref],,
landed,792,670,Vessel type,,
landed,792,670,Vessel type [ref],,
landed,792,670,Cargo type,,
landed,792,670,Cargo type [ref],,
landed,792,670,Propulsion type,,
landed,792,670,Propulsion type [ref],,
landed,793,671,Vessel type,,
landed,793,671,Vessel type [ref],,
landed,793,671,Cargo type,,
landed,793,671,Cargo type [ref],,
landed,794,672,Vessel type,,
landed,794,672,Vessel type [ref],,
landed,794,672,Cargo type,,
landed,794,672,Cargo type [ref],,
landed,795,676,Vessel type,,
landed,795,676,Vessel type [ref],,
landed,795,676,Cargo type,,
landed,795,676,Cargo type [ref],,
landed,796,701,Vessel type,,
landed,796,701,Vessel type [ref],,
landed,796,701,Cargo type,,
landed,796,701,Cargo type [ref],,
landed,797,703,Vessel type,,
landed,797,703,Vessel type [ref],,
landed,797,703,Status,,
landed,797,703,Status [ref],,
landed,797,703,Delivery year,,
landed,797,703,Delivery year [ref],,
landed,797,703,Previous delivery year(s),,
landed,797,703,Previous delivery year(s) [ref],,
landed,797,703,Delivery delayed,,
landed,798,749,Vessel type,,
landed,798,749,Vessel type [ref],,
landed,798,749,Cargo type,,
landed,798,749,Cargo type [ref],,
landed,799,752,Vessel type,,
landed,799,752,Vessel type [ref],,
landed,799,752,Status,,
landed,799,752,Status [ref],,
landed,799,752,Delivery year,,
landed,799,752,Delivery year [ref],,
landed,799,752,Previous delivery year(s),,
landed,799,752,Previous delivery year(s) [ref],,
landed,799,752,Delivery delayed,,
landed,800,797,Vessel type,,
landed,800,797,Vessel type [ref],,
landed,800,797,Delivery year,,
landed,800,797,Delivery year [ref],,
landed,800,797,Previous delivery year(s),,
landed,800,797,Previous delivery year(s) [ref],,
landed,800,797,Delivery delayed,,
landed,801,849,Vessel type,,
landed,801,849,Vessel type [ref],,
landed,801,849,Cargo type,,
landed,801,849,Cargo type [ref],,
landed,802,864,Vessel type,,
landed,802,864,Vessel type [ref],,
landed,802,864,Cargo type,,
landed,802,864,Cargo type [ref],,
landed,803,885,Vessel type,,
landed,803,885,Vessel type [ref],,
landed,803,885,Cargo type,,
landed,803,885,Cargo type [ref],,
landed,804,915,Vessel type,,
landed,804,915,Vessel type [ref],,
landed,804,915,Cargo type,,
landed,804,915,Cargo type [ref],,
landed,805,916,Vessel type,,
landed,805,916,Vessel type [ref],,
landed,805,916,Status,,
landed,805,916,Status [ref],,
landed,805,916,Delivery year,,
landed,805,916,Delivery year [ref],,
landed,805,916,Previous delivery year(s),,
landed,805,916,Previous delivery year(s) [ref],,
landed,805,916,Delivery delayed,,
landed,806,917,Vessel type,,
landed,806,917,Vessel type [ref],,
landed,806,917,Status,,
landed,806,917,Status [ref],,
landed,806,917,Delivery year,,
landed,806,917,Delivery year [ref],,
landed,806,917,Previous delivery year(s),,
landed,806,917,Previous delivery year(s) [ref],,
landed,806,917,Delivery delayed,,
landed,807,927,Vessel type,,
landed,807,927,Vessel type [ref],,
landed,807,927,Cargo type,,
landed,807,927,Cargo type [ref],,
landed,808,933,Vessel type,,
landed,808,933,Vessel type [ref],,
landed,808,933,Cargo type,,
landed,808,933,Cargo type [ref],,
landed,809,934,Vessel type,,
landed,809,934,Vessel type [ref],,
landed,809,934,Cargo type,,
landed,809,934,Cargo type [ref],,
landed,810,939,Vessel type,,
landed,810,939,Vessel type [ref],,
landed,810,939,Cargo type,,
landed,810,939,Cargo type [ref],,
landed,811,972,Vessel type,,
landed,811,972,Vessel type [ref],,
landed,811,972,Cargo type,,
landed,811,972,Cargo type [ref],,
landed,812,981,Vessel type,,
landed,812,981,Vessel type [ref],,
landed,812,981,Status,,
landed,812,981,Status [ref],,
landed,812,981,Delivery year,,
landed,812,981,Delivery year [ref],,
landed,812,981,Previous delivery year(s),,
landed,812,981,Previous delivery year(s) [ref],,
landed,812,981,Delivery delayed,,
landed,813,994,Vessel type,,
landed,813,994,Vessel type [ref],,
landed,813,994,Delivery year,,
landed,813,994,Delivery year [ref],,
landed,813,994,Previous delivery year(s),,
landed,813,994,Previous delivery year(s) [ref],,
landed,813,994,Delivery delayed,,
landed,814,995,Vessel type,,
landed,814,995,Vessel type [ref],,
landed,814,995,Status,,
landed,814,995,Status [ref],,
landed,814,995,Delivery year,,
landed,814,995,Delivery year [ref],,
landed,814,995,Previous delivery year(s),,
